open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-08-03 10:00:00,2.8641,2.8741,2.8619,2.8669,16823810.6,2025-08-03 10:59:59.999,48264036.55958,61225,8394645.1,24084322.35146,0
2025-08-03 11:00:00,2.8668,2.8922,2.8661,2.8678,32571325.0,2025-08-03 11:59:59.999,93793744.23501,109079,15873023.0,45711746.76353,0
2025-08-03 12:00:00,2.8678,2.8808,2.8573,2.8753,26471998.8,2025-08-03 12:59:59.999,75900401.47033,95114,13158810.9,37728929.90534,0
2025-08-03 13:00:00,2.8753,2.8826,2.8649,2.8744,16890906.7,2025-08-03 13:59:59.999,48549316.64885,77412,7616107.9,21893913.84109,0
2025-08-03 14:00:00,2.8743,2.8945,2.8582,2.8844,32121519.6,2025-08-03 14:59:59.999,92348832.56705,113351,16033668.9,46109810.47131,0
2025-08-03 15:00:00,2.8844,2.9019,2.8754,2.8937,36384266.1,2025-08-03 15:59:59.999,105188332.45787,128143,19191575.2,55495015.48859,0
2025-08-03 16:00:00,2.8937,2.9186,2.8838,2.9167,31205157.6,2025-08-03 16:59:59.999,90563147.5206,99328,16630717.9,48281605.72768,0
2025-08-03 17:00:00,2.9167,2.9284,2.901,2.9143,30664952.1,2025-08-03 17:59:59.999,89363507.90837,119802,16491003.5,48057449.65672,0
2025-08-03 18:00:00,2.9143,2.9155,2.8935,2.9149,21232412.2,2025-08-03 18:59:59.999,61658585.98309,104272,10060638.2,29215409.35548,0
2025-08-03 19:00:00,2.9149,2.9221,2.9036,2.9146,17091365.0,2025-08-03 19:59:59.999,49804965.06893,86080,7774453.0,22653399.98462,0
2025-08-03 20:00:00,2.9146,2.9221,2.9,2.9157,15152543.5,2025-08-03 20:59:59.999,44073425.84869,72763,6263152.1,18215786.71383,0
2025-08-03 21:00:00,2.9157,2.9325,2.9094,2.9271,15410825.4,2025-08-03 21:59:59.999,45003229.11204,81398,7815327.6,22819316.53901,0
2025-08-03 22:00:00,2.9271,2.9415,2.9126,2.9407,31879065.3,2025-08-03 22:59:59.999,93299952.08816,105791,16493107.3,48265025.22739,0
2025-08-03 23:00:00,2.9406,2.9607,2.9374,2.9463,38338172.1,2025-08-03 23:59:59.999,113088292.73264,122815,21124530.8,62310598.95643,0
2025-08-04 00:00:00,2.9462,3.0173,2.9291,3.0148,65385692.2,2025-08-04 00:59:59.999,194632377.43298,217586,31529076.9,93878280.62116,0
2025-08-04 01:00:00,3.0147,3.0297,2.9933,2.9967,57567921.6,2025-08-04 01:59:59.999,173498726.10399,173437,26594591.4,80171569.40888,0
2025-08-04 02:00:00,2.9968,3.0144,2.9821,3.0128,43895982.1,2025-08-04 02:59:59.999,131587784.71957,123025,21810380.7,65396076.32812,0
2025-08-04 03:00:00,3.0128,3.0149,2.9916,2.9973,19769390.4,2025-08-04 03:59:59.999,59342426.1568,69287,8989010.7,26982575.74314,0
2025-08-04 04:00:00,2.9974,3.0078,2.9848,2.9871,24076022.1,2025-08-04 04:59:59.999,72097957.6563,80676,10269603.0,30756568.04296,0
2025-08-04 05:00:00,2.9871,2.988,2.9648,2.9832,39432823.6,2025-08-04 05:59:59.999,117383110.89629,112673,18568399.7,55274926.28148,0
2025-08-04 06:00:00,2.9832,2.9899,2.9654,2.9816,29626900.6,2025-08-04 06:59:59.999,88199626.38793,104379,15879967.2,47276720.14348,0
2025-08-04 07:00:00,2.9816,3.0177,2.9799,3.0101,33955856.3,2025-08-04 07:59:59.999,101861297.8501,102806,19369081.4,58108290.36145,0
2025-08-04 08:00:00,3.0102,3.0227,3.0025,3.0074,32813750.4,2025-08-04 08:59:59.999,98827108.87354,97354,14555904.7,43841187.54958,0
2025-08-04 09:00:00,3.0074,3.0112,2.9882,2.9902,26535335.5,2025-08-04 09:59:59.999,79598476.02971,82449,11940208.4,35816601.06755,0
2025-08-04 10:00:00,2.9902,3.0019,2.9832,2.9842,19896890.6,2025-08-04 10:59:59.999,59535549.90288,67221,9735698.0,29130431.30767,0
2025-08-04 11:00:00,2.9843,2.9975,2.9756,2.991,24309891.3,2025-08-04 11:59:59.999,72599447.30521,76834,11873875.6,35464307.98849,0
2025-08-04 12:00:00,2.9911,3.0048,2.9782,3.0019,19575915.5,2025-08-04 12:59:59.999,58534794.07432,72760,9806556.6,29328956.39057,0
2025-08-04 13:00:00,3.0019,3.0539,2.9932,3.0494,75956842.0,2025-08-04 13:59:59.999,229862076.19545,200952,38401399.8,116212881.62835,0
2025-08-04 14:00:00,3.0495,3.079,3.0246,3.034,93563196.2,2025-08-04 14:59:59.999,286014201.93007,267204,45888686.5,140291473.27249,0
2025-08-04 15:00:00,3.0341,3.045,3.016,3.0291,40224239.5,2025-08-04 15:59:59.999,121910296.38634,123541,19100643.3,57906323.20109,0
2025-08-04 16:00:00,3.0291,3.0722,3.029,3.07,39457371.5,2025-08-04 16:59:59.999,120472705.80196,143949,19395219.8,59217436.17945,0
2025-08-04 17:00:00,3.07,3.0883,3.0544,3.0565,40268120.6,2025-08-04 17:59:59.999,123729964.73211,149826,19052864.1,58552603.54923,0
2025-08-04 18:00:00,3.0565,3.0635,3.0382,3.0433,23088149.3,2025-08-04 18:59:59.999,70399442.8011,78250,12105806.7,36915085.99872,0
2025-08-04 19:00:00,3.0432,3.05,3.0356,3.0476,16435557.0,2025-08-04 19:59:59.999,50014417.85901,62712,9077882.8,27625662.79899,0
2025-08-04 20:00:00,3.0476,3.0616,3.039,3.0475,24376297.2,2025-08-04 20:59:59.999,74339732.95512,85387,13239828.0,40375464.60483,0
2025-08-04 21:00:00,3.0475,3.0765,3.0467,3.0686,21272551.3,2025-08-04 21:59:59.999,65183309.20492,83103,10625252.6,32557480.5882,0
2025-08-04 22:00:00,3.0686,3.0854,3.0643,3.085,19111068.8,2025-08-04 22:59:59.999,58760720.9457,87627,9949872.2,30594577.48649,0
2025-08-04 23:00:00,3.085,3.0852,3.0659,3.0701,16211922.1,2025-08-04 23:59:59.999,49838546.63666,63522,8215478.1,25248205.97372,0
2025-08-05 00:00:00,3.07,3.09,3.055,3.0888,28386955.6,2025-08-05 00:59:59.999,87259894.31776,92651,14993622.0,46110141.19163,0
2025-08-05 01:00:00,3.0888,3.1059,3.053,3.0548,37461538.2,2025-08-05 01:59:59.999,115301189.09517,130962,17601307.9,54182597.24858,0
2025-08-05 02:00:00,3.0548,3.0625,3.0453,3.0611,20690524.7,2025-08-05 02:59:59.999,63173234.51639,85666,10203261.8,31156188.79755,0
2025-08-05 03:00:00,3.0612,3.0612,3.0333,3.0373,32172527.0,2025-08-05 03:59:59.999,97862444.16203,97474,15321827.1,46605861.623,0
2025-08-05 04:00:00,3.0373,3.0451,3.0242,3.033,28615225.6,2025-08-05 04:59:59.999,86778320.4089,98663,13473938.1,40864217.8213,0
2025-08-05 05:00:00,3.0331,3.041,3.0273,3.0402,16295959.6,2025-08-05 05:59:59.999,49470645.45741,62564,8111915.2,24627322.23236,0
