open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-01-02 07:00:00,3410.2,3421.82,3408.6,3419.69,49566.015,2025-01-02 07:59:59.999,169352106.57138,99692,24812.575,84779178.4382,0
2025-01-02 08:00:00,3419.7,3442.85,3414.18,3437.99,92585.616,2025-01-02 08:59:59.999,317355698.3118,162766,48406.757,165961601.17246,0
2025-01-02 09:00:00,3437.98,3471.67,3433.95,3467.87,134724.109,2025-01-02 09:59:59.999,464709933.8467,208245,71016.888,245101228.12334,0
2025-01-02 10:00:00,3467.84,3476.17,3457.19,3468.68,109477.485,2025-01-02 10:59:59.999,379559603.30385,182770,52569.232,182281675.92816,0
2025-01-02 11:00:00,3468.68,3475.0,3456.44,3470.57,66119.745,2025-01-02 11:59:59.999,229239062.6362,123488,31412.443,108921664.62968,0
2025-01-02 12:00:00,3470.58,3481.07,3465.03,3479.98,83323.364,2025-01-02 12:59:59.999,289537054.36306,133102,48206.409,167536957.61641,0
2025-01-02 13:00:00,3479.98,3484.54,3458.55,3465.31,149806.309,2025-01-02 13:59:59.999,519524053.74878,176422,73486.98,254866130.80166,0
2025-01-02 14:00:00,3465.31,3511.14,3439.57,3494.53,350273.136,2025-01-02 14:59:59.999,1216886214.57084,460088,186223.945,647402816.68765,0
2025-01-02 15:00:00,3494.43,3495.68,3455.34,3462.76,161495.102,2025-01-02 15:59:59.999,560408531.24554,323707,70791.358,245659658.96027,0
2025-01-02 16:00:00,3462.75,3488.87,3447.43,3468.82,121085.028,2025-01-02 16:59:59.999,420355584.58552,245986,61752.514,214387917.00274,0
2025-01-02 17:00:00,3468.81,3478.37,3428.0,3449.67,156645.964,2025-01-02 17:59:59.999,540300887.72599,255901,78127.901,269445353.87974,0
2025-01-02 18:00:00,3449.67,3464.78,3439.42,3464.16,114246.961,2025-01-02 18:59:59.999,394606777.26105,187629,65485.507,226191383.9577,0
2025-01-02 19:00:00,3464.16,3473.79,3457.68,3462.32,60627.834,2025-01-02 19:59:59.999,210159717.61197,132222,31273.218,108422837.12864,0
2025-01-02 20:00:00,3462.32,3474.9,3451.0,3452.17,47718.641,2025-01-02 20:59:59.999,165236421.42221,120545,25369.989,87874243.42602,0
2025-01-02 21:00:00,3452.2,3455.4,3441.96,3453.74,50474.589,2025-01-02 21:59:59.999,174056311.17654,91828,22859.091,78828820.00418,0
2025-01-02 22:00:00,3453.75,3453.75,3420.0,3440.0,72959.738,2025-01-02 22:59:59.999,250649077.32029,111423,32499.054,111668406.04499,0
2025-01-02 23:00:00,3440.0,3456.41,3437.0,3454.83,38858.137,2025-01-02 23:59:59.999,133989208.661,91633,20091.142,69287497.09228,0
2025-01-03 00:00:00,3454.83,3466.24,3445.68,3448.79,57401.847,2025-01-03 00:59:59.999,198369359.49055,110337,32057.202,110807853.81781,0
2025-01-03 01:00:00,3448.79,3465.58,3442.1,3464.35,77611.106,2025-01-03 01:59:59.999,268089347.34497,115535,51806.046,178990942.77262,0
2025-01-03 02:00:00,3464.35,3476.48,3455.92,3456.49,59740.076,2025-01-03 02:59:59.999,207197867.11247,109657,30262.83,104986604.48698,0
2025-01-03 03:00:00,3456.54,3471.96,3455.04,3469.33,42836.577,2025-01-03 03:59:59.999,148310679.48833,79440,24975.467,86466596.91731,0
2025-01-03 04:00:00,3469.33,3470.1,3455.0,3457.74,39580.485,2025-01-03 04:59:59.999,136975712.21929,83711,20980.41,72596097.71208,0
2025-01-03 05:00:00,3457.75,3459.99,3443.72,3455.13,65375.565,2025-01-03 05:59:59.999,225673690.97867,103041,32868.935,113471648.85208,0
2025-01-03 06:00:00,3455.13,3460.91,3441.01,3441.88,43879.536,2025-01-03 06:59:59.999,151354424.96954,84010,15767.988,54397961.90098,0
2025-01-03 07:00:00,3441.88,3443.51,3431.01,3432.62,76101.559,2025-01-03 07:59:59.999,261528214.86754,125636,39391.524,135372599.00378,0
2025-01-03 08:00:00,3432.62,3441.96,3421.56,3429.01,83220.413,2025-01-03 08:59:59.999,285508299.88035,130595,33688.012,115610369.67773,0
2025-01-03 09:00:00,3429.01,3450.08,3428.0,3442.77,53487.328,2025-01-03 09:59:59.999,184081730.01753,108563,26739.683,92012126.76698,0
2025-01-03 10:00:00,3442.77,3451.66,3437.22,3444.83,40188.109,2025-01-03 10:59:59.999,138434722.55007,81767,18913.168,65155892.34106,0
2025-01-03 11:00:00,3444.83,3466.54,3444.83,3464.73,58123.199,2025-01-03 11:59:59.999,200936075.74739,103361,30677.268,106052404.73064,0
2025-01-03 12:00:00,3464.74,3475.5,3460.0,3462.45,65457.43,2025-01-03 12:59:59.999,226958290.27394,132939,31338.639,108677446.65108,0
2025-01-03 13:00:00,3462.45,3496.74,3462.02,3480.31,157702.217,2025-01-03 13:59:59.999,549202235.20512,231851,76591.996,266808553.40354,0
2025-01-03 14:00:00,3480.3,3536.6,3479.78,3526.53,294026.725,2025-01-03 14:59:59.999,1033953214.29295,411887,166347.007,584952730.64974,0
2025-01-03 15:00:00,3526.54,3578.19,3518.91,3564.32,309790.231,2025-01-03 15:59:59.999,1099065179.40609,429530,179144.714,635988983.33948,0
2025-01-03 16:00:00,3564.32,3598.69,3564.31,3583.7,269756.36,2025-01-03 16:59:59.999,966991016.40616,368438,136416.236,488986131.3221,0
2025-01-03 17:00:00,3583.69,3593.0,3572.95,3574.27,90507.431,2025-01-03 17:59:59.999,324080740.91643,167668,43159.666,154562061.43236,0
2025-01-03 18:00:00,3574.27,3617.0,3573.17,3604.63,168959.18,2025-01-03 18:59:59.999,608712902.18237,227855,97568.551,351454741.76094,0
2025-01-03 19:00:00,3604.63,3630.0,3600.48,3621.91,161324.848,2025-01-03 19:59:59.999,583727605.67077,201982,89120.264,322533787.30772,0
2025-01-03 20:00:00,3621.9,3622.77,3598.28,3600.15,97927.148,2025-01-03 20:59:59.999,353366159.50779,149600,43712.301,157737934.35345,0
2025-01-03 21:00:00,3600.1,3616.22,3594.22,3613.5,69735.392,2025-01-03 21:59:59.999,251581230.29483,110302,40764.726,147076791.92416,0
2025-01-03 22:00:00,3613.5,3623.21,3609.21,3615.13,47128.881,2025-01-03 22:59:59.999,170442717.45769,77472,22081.983,79867793.99841,0
2025-01-03 23:00:00,3615.13,3616.87,3603.26,3607.89,60966.131,2025-01-03 23:59:59.999,219944226.52829,79435,34067.172,122888639.11722,0
2025-01-04 00:00:00,3607.9,3619.9,3601.06,3601.97,60860.868,2025-01-04 00:59:59.999,219548555.19954,89885,21300.309,76853367.74481,0
2025-01-04 01:00:00,3601.98,3603.53,3581.44,3595.65,69725.939,2025-01-04 01:59:59.999,250397854.74623,122329,31865.903,114444166.16884,0
2025-01-04 02:00:00,3595.65,3599.46,3582.0,3595.43,39441.396,2025-01-04 02:59:59.999,141646655.537,79131,19721.816,70836046.8122,0
2025-01-04 03:00:00,3595.43,3599.49,3589.37,3597.19,32755.26,2025-01-04 03:59:59.999,117732954.52753,70704,17262.065,62046971.56411,0
2025-01-04 04:00:00,3597.19,3597.19,3583.11,3590.91,36347.236,2025-01-04 04:59:59.999,130433394.75234,68456,15168.83,54434309.06348,0
2025-01-04 05:00:00,3590.91,3596.14,3585.76,3595.53,32577.979,2025-01-04 05:59:59.999,117030300.58201,53980,18993.205,68231248.59715,0
2025-01-04 06:00:00,3595.53,3606.6,3594.06,3599.16,39501.073,2025-01-04 06:59:59.999,142175003.33033,67676,21403.877,77034264.68538,0
2025-01-04 07:00:00,3599.17,3609.83,3591.69,3593.04,50295.244,2025-01-04 07:59:59.999,181129591.70776,76076,24644.357,88774065.94245,0
2025-01-04 08:00:00,3593.05,3603.1,3583.96,3583.97,95551.09,2025-01-04 08:59:59.999,343321899.74913,111147,52230.63,187733769.70078,0
2025-01-04 09:00:00,3583.97,3595.0,3582.49,3588.55,45878.646,2025-01-04 09:59:59.999,164610499.13062,91364,19491.909,69948455.27068,0
2025-01-04 10:00:00,3588.55,3591.97,3570.66,3587.59,54502.831,2025-01-04 10:59:59.999,195101473.79642,99821,26394.841,94506097.33874,0
2025-01-04 11:00:00,3587.59,3609.54,3583.71,3601.16,66162.892,2025-01-04 11:59:59.999,237919035.27536,88970,41477.417,149209597.54421,0
2025-01-04 12:00:00,3601.17,3644.48,3599.19,3634.46,175798.379,2025-01-04 12:59:59.999,637556922.06995,256126,93083.107,337562026.63285,0
2025-01-04 13:00:00,3634.46,3648.99,3626.23,3643.76,123887.648,2025-01-04 13:59:59.999,450781632.80155,169246,58083.366,211371439.14267,0
2025-01-04 14:00:00,3643.77,3646.0,3632.0,3636.4,74814.75,2025-01-04 14:59:59.999,272320760.51961,106324,27291.68,99314483.73127,0
2025-01-04 15:00:00,3636.39,3664.0,3589.54,3606.44,275464.998,2025-01-04 15:59:59.999,997855311.85402,353129,139543.78,506004962.46947,0
2025-01-04 16:00:00,3606.44,3627.72,3600.3,3621.0,91043.519,2025-01-04 16:59:59.999,329257039.07891,175665,47160.699,170616065.74073,0
2025-01-04 17:00:00,3620.99,3633.51,3619.0,3632.52,46328.955,2025-01-04 17:59:59.999,168026187.68957,102373,22738.074,82476499.27489,0
2025-01-04 18:00:00,3632.52,3643.73,3618.0,3625.99,54197.724,2025-01-04 18:59:59.999,196870293.46224,111890,25562.22,92885660.90987,0
2025-01-04 19:00:00,3625.99,3638.78,3623.02,3629.91,27743.319,2025-01-04 19:59:59.999,100719966.44871,78424,15163.482,55049450.48626,0
2025-01-04 20:00:00,3629.92,3668.17,3629.91,3659.29,83650.057,2025-01-04 20:59:59.999,305489732.07536,143071,51515.308,188131542.42629,0
2025-01-04 21:00:00,3659.29,3670.0,3653.34,3657.56,69529.319,2025-01-04 21:59:59.999,254558846.98393,131919,34286.931,125547632.43182,0
2025-01-04 22:00:00,3657.56,3662.13,3645.44,3658.8,41219.681,2025-01-04 22:59:59.999,150626409.01771,79601,20238.458,73958741.51893,0
2025-01-04 23:00:00,3658.8,3666.26,3649.68,3655.99,41903.8,2025-01-04 23:59:59.999,153283491.31089,87358,23806.408,87103314.86601,0
2025-01-05 00:00:00,3655.98,3674.71,3646.65,3648.76,64891.26,2025-01-05 00:59:59.999,237487102.54543,122038,29830.644,109213123.24254,0
2025-01-05 01:00:00,3648.76,3650.39,3630.01,3635.55,61407.089,2025-01-05 01:59:59.999,223455745.31053,113115,28354.776,103186611.74602,0
2025-01-05 02:00:00,3635.56,3644.45,3633.7,3640.1,28145.754,2025-01-05 02:59:59.999,102414613.16406,72354,14046.492,51112517.83994,0
2025-01-05 03:00:00,3640.1,3640.8,3627.77,3636.61,24053.268,2025-01-05 03:59:59.999,87404092.54023,60636,10021.849,36420465.68319,0
2025-01-05 04:00:00,3636.61,3648.09,3635.87,3642.89,33036.41,2025-01-05 04:59:59.999,120345747.58704,69995,18209.128,66333045.02884,0
2025-01-05 05:00:00,3642.89,3642.9,3629.34,3631.5,30924.437,2025-01-05 05:59:59.999,112399116.75754,65165,12970.113,47143292.80227,0
2025-01-05 06:00:00,3631.49,3640.96,3626.83,3637.54,23839.953,2025-01-05 06:59:59.999,86639254.93221,62914,11778.638,42808759.85595,0
2025-01-05 07:00:00,3637.54,3640.13,3628.98,3630.38,21872.426,2025-01-05 07:59:59.999,79464033.69745,56911,10143.313,36853240.56563,0
2025-01-05 08:00:00,3630.37,3632.1,3605.37,3618.98,118553.989,2025-01-05 08:59:59.999,428907655.42943,161197,53853.239,194846492.4027,0
2025-01-05 09:00:00,3618.98,3622.42,3603.92,3608.76,56271.315,2025-01-05 09:59:59.999,203327445.26813,94787,29710.937,107375297.55754,0
2025-01-05 10:00:00,3608.76,3617.71,3602.08,3614.68,48759.629,2025-01-05 10:59:59.999,176097753.2006,104261,26162.802,94485325.44523,0
2025-01-05 11:00:00,3614.69,3620.32,3608.03,3612.56,36010.406,2025-01-05 11:59:59.999,130125744.28282,73672,16254.751,58749243.4214,0
2025-01-05 12:00:00,3612.56,3621.76,3603.95,3613.15,50445.505,2025-01-05 12:59:59.999,182323849.90216,93206,23603.055,85317929.62869,0
2025-01-05 13:00:00,3613.15,3626.66,3611.13,3613.49,43931.269,2025-01-05 13:59:59.999,159003669.10988,82916,22527.052,81545131.32718,0
2025-01-05 14:00:00,3613.49,3627.86,3592.14,3621.71,160075.334,2025-01-05 14:59:59.999,577479126.72429,202393,71144.147,256755495.74397,0
2025-01-05 15:00:00,3621.71,3637.79,3618.0,3628.45,89361.745,2025-01-05 15:59:59.999,324300847.19705,142486,41626.528,151069837.28355,0
2025-01-05 16:00:00,3628.45,3640.68,3623.0,3627.09,69493.553,2025-01-05 16:59:59.999,252412658.40511,130030,36448.935,132410918.0818,0
2025-01-05 17:00:00,3627.09,3647.42,3621.0,3627.36,60175.274,2025-01-05 17:59:59.999,218674600.71201,111102,29706.528,107973704.10978,0
2025-01-05 18:00:00,3627.36,3632.37,3611.25,3629.47,52081.232,2025-01-05 18:59:59.999,188627552.20131,102102,25633.398,92846490.60969,0
2025-01-05 19:00:00,3629.47,3639.0,3625.0,3636.92,30395.874,2025-01-05 19:59:59.999,110445479.71559,71454,13979.577,50797070.34828,0
2025-01-05 20:00:00,3636.91,3656.29,3627.33,3634.51,70209.335,2025-01-05 20:59:59.999,255767569.55473,119903,35397.327,128964474.85667,0
2025-01-05 21:00:00,3634.51,3647.21,3632.96,3644.51,26647.767,2025-01-05 21:59:59.999,96994364.44132,66030,14373.034,52314637.55286,0
2025-01-05 22:00:00,3644.52,3648.94,3633.13,3644.18,27583.757,2025-01-05 22:59:59.999,100430051.06617,62520,11474.247,41776450.19431,0
2025-01-05 23:00:00,3644.19,3654.89,3631.49,3634.96,41907.124,2025-01-05 23:59:59.999,152664445.19625,98100,20129.453,73347221.20482,0
2025-01-06 00:00:00,3634.96,3654.76,3619.09,3620.57,70160.34,2025-01-06 00:59:59.999,255043381.6278,159308,35337.064,128505346.50413,0
2025-01-06 01:00:00,3620.57,3655.0,3609.0,3647.7,100545.925,2025-01-06 01:59:59.999,364961201.784,179270,56092.843,203622973.66479,0
2025-01-06 02:00:00,3647.7,3684.25,3644.14,3657.58,213964.287,2025-01-06 02:59:59.999,785093910.81727,339015,108265.119,397292070.23886,0
2025-01-06 03:00:00,3657.59,3673.87,3652.7,3663.93,54791.372,2025-01-06 03:59:59.999,200823364.97106,126232,29333.103,107533203.03727,0
2025-01-06 04:00:00,3663.93,3678.44,3659.76,3671.83,51540.051,2025-01-06 04:59:59.999,189059914.54346,113326,28930.536,106133619.18481,0
2025-01-06 05:00:00,3671.82,3698.0,3666.18,3679.62,118815.607,2025-01-06 05:59:59.999,437839455.96026,191504,60986.495,224759648.07279,0
2025-01-06 06:00:00,3679.63,3684.04,3664.05,3664.88,60845.108,2025-01-06 06:59:59.999,223392450.67947,124261,28252.76,103746664.56719,0
2025-01-06 07:00:00,3664.88,3667.39,3640.84,3649.39,109486.748,2025-01-06 07:59:59.999,399709763.07675,167302,46772.013,170787522.98927,0
2025-01-06 08:00:00,3649.39,3663.08,3635.02,3640.0,96714.809,2025-01-06 08:59:59.999,352685224.96212,144431,51353.974,187335841.58249,0
2025-01-06 09:00:00,3639.99,3649.35,3639.05,3643.89,33441.837,2025-01-06 09:59:59.999,121871098.14984,76107,18870.845,68775872.77216,0
2025-01-06 10:00:00,3643.89,3645.86,3631.34,3637.07,50671.069,2025-01-06 10:59:59.999,184334380.7053,89203,19562.953,71170555.89887,0
2025-01-06 11:00:00,3637.07,3658.6,3635.1,3653.71,65840.816,2025-01-06 11:59:59.999,240236117.19884,117963,35567.814,129771601.24928,0
2025-01-06 12:00:00,3653.71,3662.63,3640.55,3641.68,63590.101,2025-01-06 12:59:59.999,232248720.63543,105612,28679.724,104778629.98658,0
2025-01-06 13:00:00,3641.69,3651.99,3623.0,3650.0,113949.723,2025-01-06 13:59:59.999,414479774.66115,172260,52435.576,190775787.36757,0
2025-01-06 14:00:00,3649.99,3704.53,3620.74,3684.5,329159.821,2025-01-06 14:59:59.999,1204142517.09374,429217,163785.908,599304023.47258,0
2025-01-06 15:00:00,3684.5,3714.0,3669.89,3712.99,302742.095,2025-01-06 15:59:59.999,1117793849.53736,417261,155500.246,574366747.03518,0
2025-01-06 16:00:00,3712.99,3744.28,3689.87,3709.4,316374.302,2025-01-06 16:59:59.999,1177192016.15401,400857,155035.35,577004543.15411,0
2025-01-06 17:00:00,3709.41,3709.41,3653.88,3672.75,206042.078,2025-01-06 17:59:59.999,757497689.19949,296440,103235.92,379422857.80276,0
2025-01-06 18:00:00,3672.74,3691.5,3661.28,3681.21,81068.228,2025-01-06 18:59:59.999,298291500.85407,152316,43951.252,161726068.95523,0
2025-01-06 19:00:00,3681.21,3694.94,3674.06,3686.47,44536.424,2025-01-06 19:59:59.999,164268033.22074,107921,18806.154,69371540.74115,0
2025-01-06 20:00:00,3686.46,3702.99,3671.63,3682.08,68631.632,2025-01-06 20:59:59.999,253082630.41053,129931,33617.394,123973174.18307,0
2025-01-06 21:00:00,3682.06,3688.23,3665.38,3666.31,56517.577,2025-01-06 21:59:59.999,207598345.96336,120447,29080.612,106832701.949,0
2025-01-06 22:00:00,3666.3,3682.55,3666.09,3677.43,44354.34,2025-01-06 22:59:59.999,162966184.04616,75204,22545.4,82843012.16996,0
2025-01-06 23:00:00,3677.44,3686.35,3667.41,3685.72,32277.668,2025-01-06 23:59:59.999,118677395.86124,86278,19081.029,70153348.17203,0
2025-01-07 00:00:00,3685.72,3693.3,3672.22,3674.0,57361.453,2025-01-07 00:59:59.999,211195445.83057,120502,27548.227,101436383.49808,0
2025-01-07 01:00:00,3674.01,3695.68,3661.97,3693.67,56715.875,2025-01-07 01:59:59.999,208777654.20175,119620,27801.229,102365340.20555,0
2025-01-07 02:00:00,3693.67,3700.31,3675.0,3676.87,47565.977,2025-01-07 02:59:59.999,175452111.23782,108399,19683.596,72616318.901,0
2025-01-07 03:00:00,3676.87,3688.34,3672.8,3681.49,38939.219,2025-01-07 03:59:59.999,143320984.72813,88795,15625.303,57515426.8319,0
2025-01-07 04:00:00,3681.49,3685.53,3672.38,3672.38,26089.03,2025-01-07 04:59:59.999,95998214.7855,54317,11519.87,42397754.2433,0
2025-01-07 05:00:00,3672.38,3676.16,3657.4,3668.63,53276.594,2025-01-07 05:59:59.999,195382239.07183,92820,25200.575,92428604.53817,0
2025-01-07 06:00:00,3668.64,3674.79,3663.0,3671.51,34055.599,2025-01-07 06:59:59.999,124990488.33629,66531,17313.422,63542851.57737,0
2025-01-07 07:00:00,3671.52,3679.0,3661.35,3666.61,34320.252,2025-01-07 07:59:59.999,125943564.68605,69708,16328.179,59926421.21471,0
2025-01-07 08:00:00,3666.61,3678.52,3659.26,3673.41,49930.317,2025-01-07 08:59:59.999,183158171.17774,84233,26770.091,98200626.10303,0
2025-01-07 09:00:00,3673.41,3675.75,3651.16,3660.15,66759.162,2025-01-07 09:59:59.999,244434927.15559,100709,26949.05,98676243.49735,0
2025-01-07 10:00:00,3660.14,3664.92,3650.22,3657.01,49166.92,2025-01-07 10:59:59.999,179785646.86538,88047,23718.166,86738024.6341,0
2025-01-07 11:00:00,3657.0,3658.0,3625.0,3638.55,156911.791,2025-01-07 11:59:59.999,571048317.37323,205364,61833.55,225021273.05411,0
2025-01-07 12:00:00,3638.55,3642.45,3625.39,3632.68,78274.155,2025-01-07 12:59:59.999,284412547.74202,138384,40676.12,147808959.29274,0
2025-01-07 13:00:00,3632.69,3644.9,3630.25,3635.14,56305.861,2025-01-07 13:59:59.999,204844195.56981,107382,27192.834,98947112.59827,0
2025-01-07 14:00:00,3635.15,3641.63,3500.0,3567.95,394845.177,2025-01-07 14:59:59.999,1419103074.82263,423476,149272.925,537571544.57363,0
2025-01-07 15:00:00,3568.01,3581.3,3409.0,3461.21,1255818.699,2025-01-07 15:59:59.999,4393077325.94339,1301327,591860.352,2072267401.59093,0
2025-01-07 16:00:00,3461.21,3490.89,3447.36,3456.8,293877.989,2025-01-07 16:59:59.999,1019663453.36052,440286,138576.297,480864072.86318,0
2025-01-07 17:00:00,3456.81,3469.43,3419.99,3441.09,260265.142,2025-01-07 17:59:59.999,897295485.73723,363673,119610.918,412362205.45404,0
2025-01-07 18:00:00,3441.08,3458.25,3411.54,3420.5,211350.656,2025-01-07 18:59:59.999,724659736.21711,309907,111852.433,383426560.31065,0
2025-01-07 19:00:00,3420.5,3436.46,3363.0,3384.36,305738.286,2025-01-07 19:59:59.999,1040009948.74466,379447,133924.561,455842563.78507,0
2025-01-07 20:00:00,3384.36,3399.39,3362.65,3395.56,201549.3,2025-01-07 20:59:59.999,681752858.92222,377373,104485.267,353525219.93003,0
2025-01-07 21:00:00,3395.59,3412.82,3360.05,3362.2,163042.199,2025-01-07 21:59:59.999,552453934.38741,255523,71930.575,243879887.48722,0
2025-01-07 22:00:00,3362.2,3396.25,3353.59,3395.23,109883.438,2025-01-07 22:59:59.999,371037892.49476,191681,57531.54,194320376.83357,0
2025-01-07 23:00:00,3395.23,3395.23,3373.6,3379.38,60614.416,2025-01-07 23:59:59.999,204948841.08098,146905,28383.558,95988443.81448,0
2025-01-08 00:00:00,3379.37,3413.55,3376.7,3410.2,101765.195,2025-01-08 00:59:59.999,345842396.24419,205242,55094.351,187139574.48612,0
2025-01-08 01:00:00,3410.19,3410.2,3372.8,3389.82,83375.771,2025-01-08 01:59:59.999,282683294.33808,171625,38506.753,130566987.78846,0
2025-01-08 02:00:00,3389.82,3403.44,3381.19,3381.21,59805.675,2025-01-08 02:59:59.999,202950014.54254,133283,26676.695,90528216.65563,0
2025-01-08 03:00:00,3381.21,3386.39,3340.01,3359.32,215867.584,2025-01-08 03:59:59.999,725500754.57714,334155,102087.727,343217699.04574,0
2025-01-08 04:00:00,3359.33,3372.62,3341.7,3347.26,122971.409,2025-01-08 04:59:59.999,412485541.4472,241474,57469.576,192838003.7166,0
2025-01-08 05:00:00,3347.26,3372.03,3335.0,3350.5,123869.318,2025-01-08 05:59:59.999,415478452.79114,241076,62127.332,208404026.09856,0
2025-01-08 06:00:00,3350.5,3361.68,3306.01,3307.6,244638.185,2025-01-08 06:59:59.999,813726334.32237,375774,107103.062,356381414.82483,0
2025-01-08 07:00:00,3307.61,3358.29,3306.5,3353.19,172366.706,2025-01-08 07:59:59.999,574592007.50794,261450,101342.449,337779353.5382,0
2025-01-08 08:00:00,3353.19,3376.54,3349.6,3364.56,118721.117,2025-01-08 08:59:59.999,399425818.31282,184424,55366.839,186293145.90965,0
2025-01-08 09:00:00,3364.56,3372.86,3344.44,3345.89,84697.23,2025-01-08 09:59:59.999,284595484.94237,138113,34568.323,116181097.5179,0
2025-01-08 10:00:00,3345.9,3372.0,3345.17,3360.9,80002.614,2025-01-08 10:59:59.999,268686968.80063,136995,36541.924,122717601.98125,0
2025-01-08 11:00:00,3360.91,3366.41,3321.6,3348.5,191674.322,2025-01-08 11:59:59.999,640284241.53102,245393,86461.706,288811994.6712,0
